id,Target_Index,system,src,ref,hyps,mqm_score
121,1560,ONLINE-G,如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。,"I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.","If I just come across one like this, I recognize it, and I bought a few like this. If I find Amazon customer service, the customer service will say that it can be refunded, but the shipping fee will be paid in advance, and then the shipping fee will be returned to me in the form of a gift card.",-11.0
122,1560,ONLINE-M,如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。,"I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.","If I just come across one of these, I admit, bought a few are like this, look for Amazon customer service, customer service said can return, but the shipping fee is advanced, and then the shipping fee is returned to me in the form of a gift card.",-7.0
123,1560,ONLINE-W,如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。,"I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.","If I just ran into one of these, I'd admit it, bought a few that were like this, went to Amazon customer service, who then said I could return them, but the shipping was padded, and then the shipping was returned to me in the form of a gift card.",-12.0
124,1560,ONLINE-Y,如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。,"I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.","If I only came across one like this, I agree. I bought a few of them all like this. When I called Amazon customer service, the customer service said it was refundable, but the shipping fee was paid in advance, and then the shipping fee was returned to me in the form of a gift card.",-6.0
125,1560,Yishu,如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。,"I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.","If I only come across one like this, I will recognize it and buy a few that are like this. I contacted Amazon customer service, and the customer service said that it can be refunded, but the shipping fee will be paid in advance, and then the shipping fee will be returned to me in the form of a gift card.",-9.0
126,1560,ZengHuiMT,如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。,"I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.","If I just come across one like this, I accept it, and I bought a few like this. I ask Amazon customer service, and the customer service says it can be refunded, but the freight is paid in advance, and then the freight is returned to me in the form of a gift card.",-11.0
127,1560,refA,如果我只是碰到一个这样的，我认了，买了几个都是这样子，找亚马逊客服，客服就说可以退，但运费垫付，然后运费以礼品卡的形式返回给我。,"I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.","I will recognize it and purchase a number of these if I only come across one like it, when I contacted Amazon customer service, they informed me that the shipping price may be reimbursed but that it would first need to be paid and would then be given to me in the form of a gift card.",-14.1
128,1802,ANVITA,已经使用了3-4次了。,I've used it 3-4 times.,It has been used 3-4 times.,-1.0
129,1802,GPT4-5shot,已经使用了3-4次了。,I've used it 3-4 times.,It has already been used 3-4 times.,-3.0
130,1802,HW-TSC,已经使用了3-4次了。,I've used it 3-4 times.,Have used it 3-4 times.,-2.0
131,1802,IOL_Research,已经使用了3-4次了。,I've used it 3-4 times.,It's been used 3-4 times.,-1.0
132,1802,Lan-BridgeMT,已经使用了3-4次了。,I've used it 3-4 times.,I have used it 3-4 times already.,-1.0
133,1802,NLLB_Greedy,已经使用了3-4次了。,I've used it 3-4 times.,It's been used 3-4 times already.,-3.0
